i,n,63,IPAR,5,1318519387,157,18.3618,1600,1,2,83,24,0,2011-10-13 11:23:07.157
i,n,64,MCBF,4,1318519387,157,1.4591,1900,4,4,69,46,1,2011-10-13 11:23:07.157
i,n,65,SOFO,2,1318519387,157,14.3374,200,2,72,73,52,1,2011-10-13 11:23:07.157
i,n,66,YRCW,8,1318519387,157,1.7856,1000,4,35,71,21,0,2011-10-13 11:23:07.157
i,n,67,NXPI,8,1318519387,157,27.0145,1100,3,62,47,64,0,2011-10-13 11:23:07.157
i,n,68,PETD,4,1318519387,157,46.0704,600,1,64,9,2,1,2011-10-13 11:23:07.157
i,n,69,SONE,1,1318519387,157,6.076,200,5,53,48,57,0,2011-10-13 11:23:07.157
i,n,70,ORIT,6,1318519387,157,13.0295,1900,7,45,11,26,0,2011-10-13 11:23:07.157
i,n,71,SBNY,9,1318519387,157,55.692,300,7,70,67,51,0,2011-10-13 11:23:07.157
i,n,72,INWK,5,1318519387,157,8.04825,700,6,91,45,88,0,2011-10-13 11:23:07.157
i,n,73,LRCX,7,1318519387,157,51.579,1100,5,66,84,40,0,2011-10-13 11:23:07.157
i,n,74,HSOL,4,1318519387,157,6.9646,1400,0,72,12,42,0,2011-10-13 11:23:07.157
i,n,75,ISLE,2,1318519387,157,9.888,1200,5,65,82,40,0,2011-10-13 11:23:07.157
i,n,76,RIMG,5,1318519387,157,15.9016,300,2,27,39,55,1,2011-10-13 11:23:07.157
i,n,77,CDZI,0,1318519387,157,11.613,1000,1,38,77,3,0,2011-10-13 11:23:07.157
i,n,78,CRRB,11,1318519387,157,4.7112,1300,6,30,70,69,0,2011-10-13 11:23:07.157
i,n,79,WCBO,3,1318519387,157,3.4749,1100,5,93,6,2,1,2011-10-13 11:23:07.157
i,n,80,FXEN,3,1318519387,157,7.64118,500,0,20,44,46,0,2011-10-13 11:23:07.157
i,n,81,PFED,1,1318519387,157,3.9575,1300,6,94,3,95,0,2011-10-13 11:23:07.157
i,n,82,HCBK,9,1318519387,157,10.3272,900,6,93,25,67,1,2011-10-13 11:23:07.157
i,n,83,CRWS,3,1318519387,157,5.25,800,5,46,77,16,1,2011-10-13 11:23:07.157
i,n,84,UHAL,8,1318519387,157,88.9056,300,6,1,17,8,0,2011-10-13 11:23:07.157
i,n,85,KLAC,0,1318519387,157,47.3336,300,2,43,9,36,0,2011-10-13 11:23:07.157
i,n,86,HBIO,6,1318519387,157,4.8213,1700,2,53,76,47,1,2011-10-13 11:23:07.157
i,n,87,IIN,0,1318519387,157,3.73321,1700,2,10,11,84,1,2011-10-13 11:23:07.157
i,n,88,CORE,4,1318519387,157,31.7772,500,3,51,58,71,0,2011-10-13 11:23:07.157
i,n,89,PTSX,9,1318519387,157,0.6464,200,4,11,83,51,0,2011-10-13 11:23:07.157
i,n,90,BOFI,6,1318519387,157,15.759,1000,4,62,45,91,0,2011-10-13 11:23:07.157
i,n,91,SGMA,4,1318519387,157,5.7989,400,7,51,32,94,1,2011-10-13 11:23:07.157
i,n,92,SMOD,10,1318519387,157,6.7122,1200,5,87,90,43,0,2011-10-13 11:23:07.157
i,n,93,ABFS,8,1318519387,157,25.3914,1700,1,52,33,38,1,2011-10-13 11:23:07.157
i,n,94,EFSC,2,1318519387,157,13.2458,400,3,72,96,33,0,2011-10-13 11:23:07.157
i,n,95,NFBK,11,1318519387,157,14.3745,1500,6,42,17,17,0,2011-10-13 11:23:07.157
i,n,96,CHKP,3,1318519387,157,46.9632,1100,4,46,36,55,0,2011-10-13 11:23:07.157
i,n,97,TSCO,2,1318519387,157,53.3112,1500,1,53,24,55,1,2011-10-13 11:23:07.157
i,n,98,TSLA,9,1318519387,157,22.5027,500,0,60,58,40,1,2011-10-13 11:23:07.157
i,n,99,QLGC,1,1318519387,157,16.587,200,3,76,28,45,0,2011-10-13 11:23:07.157
i,n,100,ABBC,1,1318519387,157,12.36,500,2,31,99,39,1,2011-10-13 11:23:07.157
i,n,101,PFBC,11,1318519387,157,1.4356,1800,4,64,39,13,0,2011-10-13 11:23:07.157
i,n,102,WTFC,0,1318519387,157,35.8632,600,2,14,74,59,1,2011-10-13 11:23:07.157
i,n,103,AINV,7,1318519387,157,12.1992,1700,5,33,67,41,1,2011-10-13 11:23:07.157
i,n,104,GULF,9,1318519387,157,16.6296,1000,2,7,73,21,0,2011-10-13 11:23:07.157
i,n,105,LPNT,6,1318519387,157,39.11,300,2,10,87,68,1,2011-10-13 11:23:07.157
i,n,106,AMTCP,2,1318519387,157,10.0799,100,6,40,58,85,1,2011-10-13 11:23:07.157
i,n,107,RPRXZ,9,1318519387,157,0,1600,4,17,9,82,0,2011-10-13 11:23:07.157
i,n,108,HSOL,2,1318519387,157,7.2518,2000,0,27,73,46,1,2011-10-13 11:23:07.157
i,n,109,BANR,5,1318519387,157,2.4442,100,0,42,78,40,0,2011-10-13 11:23:07.157
i,n,110,GLBL,3,1318519387,157,8.6417,600,3,66,65,47,1,2011-10-13 11:23:07.157
i,n,111,SCSC,6,1318519387,157,36.9342,1700,2,20,45,70,1,2011-10-13 11:23:07.157
i,n,112,APRI,1,1318519387,157,4.272,1800,6,55,1,36,1,2011-10-13 11:23:07.157
i,n,113,SUSQ,4,1318519387,157,8.8128,700,0,55,31,58,0,2011-10-13 11:23:07.157
i,n,114,LOGI,8,1318519387,157,18.4239,400,1,13,3,25,0,2011-10-13 11:23:07.157
i,n,115,LPHI,4,1318519387,157,7.1295,1900,3,52,77,46,0,2011-10-13 11:23:07.157
i,n,116,TSON,8,1318519387,157,3.2656,1700,0,44,5,95,1,2011-10-13 11:23:07.157
i,n,117,GENZ,2,1318519387,157,78.6838,400,1,15,41,66,0,2011-10-13 11:23:07.157
i,n,118,BMRC,9,1318519387,157,36.6003,400,4,84,33,1,1,2011-10-13 11:23:07.157
i,n,119,MPB,5,1318519387,157,9.2597,2000,3,79,57,49,0,2011-10-13 11:23:07.157
i,n,120,ULGX,8,1318519387,157,0.618,1200,1,49,3,97,1,2011-10-13 11:23:07.157
i,n,121,TIGR,9,1318519387,157,4.356,1500,1,36,42,73,0,2011-10-13 11:23:07.157
i,n,122,SYPR,11,1318519387,157,4.5186,1500,4,16,25,14,1,2011-10-13 11:23:07.157
i,n,123,ALVR,2,1318519387,157,1.748,400,2,1,64,88,1,2011-10-13 11:23:07.157
i,n,124,YORW,3,1318519387,157,17.3967,1100,5,54,64,67,1,2011-10-13 11:23:07.157
i,n,125,AMCN,4,1318519387,157,4.559,1200,4,33,37,26,0,2011-10-13 11:23:07.157
i,n,126,ARTW,2,1318519387,157,11.016,600,6,61,3,33,0,2011-10-13 11:23:07.157
i,n,127,ALOG,8,1318519387,157,54.3704,1300,2,1,37,92,1,2011-10-13 11:23:07.157
i,n,128,SHLD,4,1318519387,157,82.9504,400,5,15,38,70,1,2011-10-13 11:23:07.157
i,n,129,CTBI,10,1318519387,157,28.2295,1900,6,97,26,7,1,2011-10-13 11:23:07.157
i,n,130,GPRE,0,1318519387,157,11.7024,1900,3,3,59,15,0,2011-10-13 11:23:07.157
i,n,131,SOCB,7,1318519387,157,3.3465,800,0,88,98,61,1,2011-10-13 11:23:07.157
i,n,132,SONO,3,1318519387,157,33.3927,800,4,45,95,92,0,2011-10-13 11:23:07.157
i,n,133,NAFC,9,1318519387,157,37.3674,800,3,45,66,85,1,2011-10-13 11:23:07.157
i,n,134,OKSB,3,1318519387,157,13.74,2000,2,10,73,57,1,2011-10-13 11:23:07.157
i,n,135,RIGL,5,1318519387,157,6.82,900,3,38,65,32,0,2011-10-13 11:23:07.157
i,n,136,CRFN,4,1318519387,157,4.2117,200,7,43,1,85,1,2011-10-13 11:23:07.157
i,n,137,WTFCW,1,1318519387,157,17.003,1000,6,89,9,96,1,2011-10-13 11:23:07.157
i,n,138,IMMU,5,1318519387,157,3.536,1300,1,22,94,11,0,2011-10-13 11:23:07.157
i,n,139,SNTA,7,1318519387,157,4.9797,800,5,28,29,76,0,2011-10-13 11:23:07.157
i,n,140,RDWR,2,1318519387,157,37.3422,1200,2,70,37,33,0,2011-10-13 11:23:07.157
i,n,141,CGEN,3,1318519387,157,5.1555,600,1,8,65,75,1,2011-10-13 11:23:07.157
i,n,142,NTWK,11,1318519387,157,1.6128,500,2,82,60,96,1,2011-10-13 11:23:07.157
i,n,143,SYBT,10,1318519387,157,24.5025,400,2,76,31,88,1,2011-10-13 11:23:07.157
i,n,144,IMGN,7,1318519387,157,8.281,1300,2,9,16,90,0,2011-10-13 11:23:07.157
i,n,145,UNTD,4,1318519387,157,5.7424,800,7,13,10,25,0,2011-10-13 11:23:07.157
i,n,146,PDEX,8,1318519387,157,2.4057,1000,0,32,8,39,0,2011-10-13 11:23:07.157
i,n,147,STFC,3,1318519387,157,17.0082,1800,3,26,37,55,0,2011-10-13 11:23:07.157
i,n,148,VCIT,3,1318519387,158,82.3588,1000,3,9,74,95,0,2011-10-13 11:23:07.158
i,n,149,FLDM,11,1318519387,158,15.7386,2000,0,8,44,68,0,2011-10-13 11:23:07.158
i,n,150,CBNJ,1,1318519387,158,9.7515,1500,3,96,90,41,1,2011-10-13 11:23:07.158
i,n,151,MNTA,8,1318519387,158,13.9968,1600,3,11,3,91,1,2011-10-13 11:23:07.158
i,n,152,CADX,8,1318519387,158,9.4536,1100,1,61,67,35,1,2011-10-13 11:23:07.158
i,n,153,DHRM,10,1318519387,158,5.88011,1900,6,36,82,5,0,2011-10-13 11:23:07.158
i,n,154,ITMN,4,1318519387,158,42.971,800,2,11,13,5,1,2011-10-13 11:23:07.158
i,n,155,LARK,2,1318519387,158,17.2016,1100,6,21,12,96,1,2011-10-13 11:23:07.158
i,n,156,PMIC,1,1318519387,158,14.1678,2000,6,74,10,45,0,2011-10-13 11:23:07.158
i,n,157,MGYR,8,1318519387,158,3.9553,1600,6,18,77,43,1,2011-10-13 11:23:07.158
i,n,158,RYAAY,3,1318519387,158,27.2052,2000,2,34,65,46,0,2011-10-13 11:23:07.158
i,n,159,VTSS,3,1318519387,158,4.99,1400,3,93,15,72,1,2011-10-13 11:23:07.158
i,n,160,SVBI,7,1318519387,158,4.5276,200,3,70,94,9,0,2011-10-13 11:23:07.158
i,n,161,TESS,8,1318519387,158,12.546,2000,3,14,22,64,1,2011-10-13 11:23:07.158
i,n,162,SPMD,9,1318519387,158,6.6052,300,7,4,83,76,0,2011-10-13 11:23:07.158
i,n,163,SPMD,8,1318519387,158,6.9422,900,5,86,71,38,0,2011-10-13 11:23:07.158
i,n,164,SUPX,4,1318519387,158,20.9979,2000,4,9,69,72,0,2011-10-13 11:23:07.158
i,n,165,WLFC,11,1318519387,158,13.05,800,6,23,84,51,1,2011-10-13 11:23:07.158
i,n,166,TESO,0,1318519387,158,22.412,600,5,27,43,13,0,2011-10-13 11:23:07.158
i,n,167,THRX,3,1318519387,158,21.9072,1800,7,81,91,84,0,2011-10-13 11:23:07.158
i,n,168,ALTH,7,1318519387,158,2.9274,100,3,18,63,6,0,2011-10-13 11:23:07.158
i,n,169,MANH,3,1318519387,158,31.5848,1200,5,97,92,1,0,2011-10-13 11:23:07.158
i,n,170,CPSI,7,1318519387,158,57.82,800,4,13,72,78,1,2011-10-13 11:23:07.158
i,n,171,QCRH,6,1318519387,158,8.6632,1700,1,95,24,21,0,2011-10-13 11:23:07.158
i,n,172,MRNA,1,1318519387,158,0.6111,1800,0,22,37,77,1,2011-10-13 11:23:07.158
i,n,173,WCAA,4,1318519387,158,5.92956,1800,1,71,87,60,0,2011-10-13 11:23:07.158
i,n,174,PPDI,4,1318519387,158,27.146,2000,4,55,4,16,0,2011-10-13 11:23:07.158
i,n,175,HBANP,9,1318519387,158,1140.43,1000,2,11,98,17,0,2011-10-13 11:23:07.158
i,n,176,BEBE,8,1318519387,158,5.6459,400,4,19,27,10,0,2011-10-13 11:23:07.158
i,n,177,CLRO,3,1318519387,158,4.8576,600,2,22,30,25,1,2011-10-13 11:23:07.158
i,n,178,IRDMW,0,1318519387,158,2.499,1900,0,49,44,79,0,2011-10-13 11:23:07.158
i,n,179,DMRC,0,1318519387,158,25.84,1600,2,14,15,56,1,2011-10-13 11:23:07.158
i,n,180,TRMB,1,1318519387,158,45.1296,1800,3,39,39,93,0,2011-10-13 11:23:07.158
i,n,181,PNFP,2,1318519387,158,15.067,700,4,79,31,48,0,2011-10-13 11:23:07.158
i,n,182,ISIL,8,1318519387,158,12.1231,1000,6,34,8,70,0,2011-10-13 11:23:07.158
i,n,183,XXIA,7,1318519387,158,15.0641,1500,0,12,20,27,0,2011-10-13 11:23:07.158
i,n,184,NSEC,3,1318519387,158,12.144,1800,4,55,18,53,0,2011-10-13 11:23:07.158
i,n,185,UCBI,11,1318519387,158,1.9008,400,0,81,33,81,1,2011-10-13 11:23:07.158
i,n,186,AMPL,4,1318519387,158,1.94,1800,4,78,0,58,0,2011-10-13 11:23:07.158
i,n,187,GCBC,0,1318519387,158,18.0126,1700,1,5,89,70,0,2011-10-13 11:23:07.158
i,n,188,VVTV,10,1318519387,158,7.0555,500,1,58,83,85,0,2011-10-13 11:23:07.158
i,n,189,AMNB,6,1318519387,158,22.3716,800,4,38,58,62,0,2011-10-13 11:23:07.158
i,n,190,ISBC,8,1318519387,158,15.1719,1700,4,53,15,35,0,2011-10-13 11:23:07.158
i,n,191,FONR,9,1318519387,158,1.66419,1200,4,29,64,25,1,2011-10-13 11:23:07.158
i,n,192,SONC,6,1318519387,158,9.016,1400,1,92,97,3,1,2011-10-13 11:23:07.158
i,n,193,GULF,7,1318519387,158,15.8301,1900,5,77,16,33,0,2011-10-13 11:23:07.158
i,n,194,MBRG,8,1318519387,158,15.6972,1500,3,2,24,61,1,2011-10-13 11:23:07.158
i,n,195,BPOP,3,1318519387,158,2.94,100,2,35,58,1,0,2011-10-13 11:23:07.158
i,n,196,ACWX,10,1318519387,158,44.1342,700,0,74,32,22,1,2011-10-13 11:23:07.158
i,n,197,QCLN,5,1318519387,158,16.0974,1300,5,98,44,27,0,2011-10-13 11:23:07.158
i,n,198,AKAM,6,1318519387,158,37.4714,1700,1,77,97,12,0,2011-10-13 11:23:07.158
i,n,199,JASO,9,1318519387,158,6.48,1200,1,30,43,90,0,2011-10-13 11:23:07.158
i,n,200,XXIA,8,1318519387,158,14.9088,1300,1,37,82,69,1,2011-10-13 11:23:07.158
i,n,201,MSCC,2,1318519387,158,20.0178,900,1,52,84,66,1,2011-10-13 11:23:07.158
i,n,202,SGI,2,1318519387,158,18.3192,1900,5,57,21,71,1,2011-10-13 11:23:07.158
i,n,203,HOLI,6,1318519387,158,12.3119,1000,2,29,35,65,1,2011-10-13 11:23:07.158
i,n,204,DXPE,5,1318519387,158,23.7825,1000,2,63,1,95,0,2011-10-13 11:23:07.158
i,n,205,ADBE,6,1318519387,158,33.3102,800,5,54,36,64,1,2011-10-13 11:23:07.158
i,n,206,MXIM,10,1318519387,158,24.86,1700,2,17,40,25,1,2011-10-13 11:23:07.158
i,n,207,DAVE,9,1318519387,158,9.4715,1200,6,96,74,46,0,2011-10-13 11:23:07.158
i,n,208,SMED,10,1318519387,158,4.8616,1100,2,45,50,74,1,2011-10-13 11:23:07.158
i,n,209,KTOS,10,1318519387,158,14.5912,700,2,10,29,67,1,2011-10-13 11:23:07.158
i,n,210,CALM,9,1318519387,158,27.7144,1600,4,78,93,17,1,2011-10-13 11:23:07.158
i,n,211,TOPS,5,1318519387,158,0.792,300,7,17,70,1,1,2011-10-13 11:23:07.158
i,n,212,PDEX,2,1318519387,158,2.3814,1500,3,94,56,69,0,2011-10-13 11:23:07.158
i,n,213,KINS,2,1318519387,158,3.0846,1200,1,34,36,3,0,2011-10-13 11:23:07.158
i,n,214,QSII,1,1318519387,158,79.3089,200,6,42,84,62,0,2011-10-13 11:23:07.158
i,n,215,CHUX,3,1318519387,158,6.0043,1200,6,90,4,21,0,2011-10-13 11:23:07.158
i,n,216,STEM,4,1318519387,158,0.8516,2000,5,52,44,72,1,2011-10-13 11:23:07.158
i,n,217,INFN,4,1318519387,158,7.7467,1700,2,22,20,74,1,2011-10-13 11:23:07.158
i,n,218,WFMI,5,1318519387,158,63.5819,300,3,4,59,29,0,2011-10-13 11:23:07.158
i,n,219,TRCI,3,1318519387,158,5.1282,900,5,12,43,2,1,2011-10-13 11:23:07.158
i,n,220,MBFI,7,1318519387,158,20.3184,1500,6,40,74,71,0,2011-10-13 11:23:07.158
i,n,221,AUBN,1,1318519387,158,19.7657,600,5,91,68,90,1,2011-10-13 11:23:07.158
i,n,222,UEPS,0,1318519387,158,9.2391,300,3,84,3,32,0,2011-10-13 11:23:07.158
i,n,223,XLIS,3,1318519387,158,31.1235,700,0,58,74,0,1,2011-10-13 11:23:07.158
i,n,224,EPAX,3,1318519387,158,10.455,600,7,64,86,54,1,2011-10-13 11:23:07.158
i,n,225,LAWS,10,1318519387,158,21.456,1000,7,39,74,53,0,2011-10-13 11:23:07.158
i,n,226,NFBK,0,1318519387,158,14.2376,1700,5,88,56,72,1,2011-10-13 11:23:07.158
i,n,227,THOR,2,1318519387,158,27.3936,800,1,47,14,92,0,2011-10-13 11:23:07.158
i,n,228,WTNY,3,1318519387,158,14.0712,1100,7,38,91,66,0,2011-10-13 11:23:07.158
i,n,229,HWBK,0,1318519387,158,9.0091,100,4,15,95,49,0,2011-10-13 11:23:07.158
i,n,230,NXTM,0,1318519387,158,21.7433,1100,1,73,62,92,1,2011-10-13 11:23:07.158
i,n,231,AXTI,3,1318519387,158,6.2953,1700,2,83,6,38,1,2011-10-13 11:23:07.158
i,n,232,ISLE,2,1318519387,158,10.08,300,1,45,23,80,0,2011-10-13 11:23:07.158
i,n,233,LBTYB,9,1318519387,158,44.625,1400,3,91,32,24,0,2011-10-13 11:23:07.158
i,n,234,QKLS,7,1318519387,158,3.0385,300,5,15,62,86,1,2011-10-13 11:23:07.158
i,n,235,RNST,7,1318519387,158,15.4424,1900,6,98,12,18,1,2011-10-13 11:23:07.158
i,n,236,AUTC,9,1318519387,158,35.755,1500,1,75,80,89,0,2011-10-13 11:23:07.158
i,n,237,CTWS,2,1318519387,158,24.6477,500,6,8,74,37,0,2011-10-13 11:23:07.158
i,n,238,MANT,2,1318519387,158,44.044,600,2,9,9,40,0,2011-10-13 11:23:07.158
i,n,239,CABL,7,1318519387,158,0.4116,900,3,24,70,49,1,2011-10-13 11:23:07.158
i,n,240,WTFC,11,1318519387,158,35.16,200,5,87,18,97,1,2011-10-13 11:23:07.158
i,n,241,GNOM,9,1318519387,158,7.81,1800,6,89,4,75,0,2011-10-13 11:23:07.158
i,n,242,WINA,1,1318519387,158,40.0876,1400,6,25,45,55,1,2011-10-13 11:23:07.158
i,n,243,LOGI,6,1318519387,158,18.2378,700,5,26,22,17,0,2011-10-13 11:23:07.158
i,n,244,PRCP,10,1318519387,158,6.4787,1700,7,56,92,65,1,2011-10-13 11:23:07.158
i,n,245,EGHT,1,1318519387,158,2.67,1900,4,9,85,94,1,2011-10-13 11:23:07.158
i,n,246,PCRX,7,1318519387,158,6.72,400,6,31,60,85,0,2011-10-13 11:23:07.158
i,n,247,TWER,4,1318519387,158,4.3878,1300,2,42,55,67,0,2011-10-13 11:23:07.158
i,n,248,VTNC,2,1318519387,158,13.9062,1600,0,20,41,32,1,2011-10-13 11:23:07.158
i,n,249,CIEN,5,1318519387,158,24.7406,300,1,61,36,63,0,2011-10-13 11:23:07.158
i,n,250,IPGP,1,1318519387,158,52.43,1300,4,95,77,86,1,2011-10-13 11:23:07.158
i,n,251,CDZI,3,1318519387,158,10.6176,400,5,38,81,97,0,2011-10-13 11:23:07.158
i,n,252,GCBC,8,1318519387,158,18.1927,1400,1,21,11,52,0,2011-10-13 11:23:07.158
i,n,253,MIPS,10,1318519387,158,9.9813,900,5,10,14,16,0,2011-10-13 11:23:07.158
i,n,254,QCRH,3,1318519387,158,7.9968,1200,0,7,88,67,1,2011-10-13 11:23:07.158
i,n,255,PPHM,7,1318519387,158,2.24,700,5,99,52,7,1,2011-10-13 11:23:07.158
i,n,256,CFFC,5,1318519387,158,3.2436,1900,4,83,7,69,0,2011-10-13 11:23:07.158
i,n,257,CPRT,9,1318519387,158,39.0355,900,5,69,93,69,0,2011-10-13 11:23:07.158
i,n,258,INMD,4,1318519387,158,9.888,1200,6,19,16,90,0,2011-10-13 11:23:07.158
i,n,259,ISSC,10,1318519387,158,6.2055,1400,7,65,93,26,1,2011-10-13 11:23:07.158
i,n,260,GMAN,8,1318519387,158,17.1184,700,4,54,41,68,1,2011-10-13 11:23:07.158
i,n,261,OPLK,6,1318519387,158,21.315,500,5,86,40,69,0,2011-10-13 11:23:07.158
i,n,262,SANWZ,10,1318519387,158,0.1515,1700,6,88,44,16,0,2011-10-13 11:23:07.158
i,n,263,KNSY,4,1318519387,158,25.54,900,6,15,31,78,0,2011-10-13 11:23:07.158
i,n,264,ACRX,6,1318519387,158,3.4105,200,7,74,26,22,0,2011-10-13 11:23:07.158
i,n,265,HRBN,3,1318519387,158,16.3685,1800,5,19,87,78,0,2011-10-13 11:23:07.158
i,n,266,CASY,1,1318519387,158,38.9655,1300,3,76,86,78,0,2011-10-13 11:23:07.158
i,n,267,BJRI,1,1318519387,158,35.28,1800,2,56,26,78,1,2011-10-13 11:23:07.158
i,n,268,SPMD,1,1318519387,158,6.9422,1900,0,58,98,73,1,2011-10-13 11:23:07.158
