I,N,27,-0.062789142,0.1873824615,-0.248688396,0.0627917907,-0.368123023,0.1253344446,-0.481752139
I,N,28,-0.125331812,0.1253344446,-0.30901548,1.3267949E-6,-0.425777755,0.0627917907,-0.535825271
I,N,29,-0.187379855,0.0627917907,-0.368123023,-0.062789142,-0.481752139,1.3267949E-6,-0.58778375
I,N,30,-0.248688396,1.3267949E-6,-0.425777755,-0.125331812,-0.535825271,-0.062789142,-0.637422518
I,N,31,-0.30901548,-0.062789142,-0.481752139,-0.187379855,-0.58778375,-0.125331812,-0.684545674
I,N,32,-0.368123023,-0.125331812,-0.535825271,-0.248688396,-0.637422518,-0.187379855,-0.728967247
I,N,33,-0.425777755,-0.187379855,-0.58778375,-0.30901548,-0.684545674,-0.248688396,-0.770511923
I,N,34,-0.481752139,-0.248688396,-0.637422518,-0.368123023,-0.728967247,-0.30901548,-0.809015747
I,N,35,-0.535825271,-0.30901548,-0.684545674,-0.425777755,-0.770511923,-0.368123023,-0.84432676
I,N,36,-0.58778375,-0.368123023,-0.728967247,-0.481752139,-0.809015747,-0.425777755,-0.876305606
I,N,37,-0.637422518,-0.425777755,-0.770511923,-0.535825271,-0.84432676,-0.481752139,-0.904826081
I,N,38,-0.684545674,-0.481752139,-0.809015747,-0.58778375,-0.876305606,-0.535825271,-0.929775626
I,N,39,-0.728967247,-0.535825271,-0.84432676,-0.637422518,-0.904826081,-0.58778375,-0.951055778
I,N,40,-0.770511923,-0.58778375,-0.876305606,-0.684545674,-0.929775626,-0.637422518,-0.968582554
I,N,41,-0.809015747,-0.637422518,-0.904826081,-0.728967247,-0.951055778,-0.684545674,-0.982286783
I,N,42,-0.84432676,-0.684545674,-0.929775626,-0.770511923,-0.968582554,-0.728967247,-0.992114382
I,N,43,-0.876305606,-0.728967247,-0.951055778,-0.809015747,-0.982286783,-0.770511923,-0.998026565
I,N,44,-0.904826081,-0.770511923,-0.968582554,-0.84432676,-0.992114382,-0.809015747,-1
I,N,45,-0.929775626,-0.809015747,-0.982286783,-0.876305606,-0.998026565,-0.84432676,-0.998026898
I,N,46,-0.951055778,-0.84432676,-0.992114382,-0.904826081,-1,-0.876305606,-0.992115047
I,N,47,-0.968582554,-0.876305606,-0.998026565,-0.929775626,-0.998026898,-0.904826081,-0.982287778
I,N,48,-0.982286783,-0.904826081,-1,-0.951055778,-0.992115047,-0.929775626,-0.968583874
I,N,49,-0.992114382,-0.929775626,-0.998026898,-0.968582554,-0.982287778,-0.951055778,-0.951057418
I,N,50,-0.998026565,-0.951055778,-0.992115047,-0.982286783,-0.968583874,-0.968582554,-0.92977758
I,N,51,-1,-0.968582554,-0.982287778,-0.992114382,-0.951057418,-0.982286783,-0.90482834
I,N,52,-0.998026898,-0.982286783,-0.968583874,-0.998026565,-0.92977758,-0.992114382,-0.876308163
I,N,53,-0.992115047,-0.992114382,-0.951057418,-1,-0.90482834,-0.998026565,-0.844329603
I,N,54,-0.982287778,-0.998026565,-0.92977758,-0.998026898,-0.876308163,-1,-0.809018866
I,N,55,-0.968583874,-1,-0.90482834,-0.992115047,-0.844329603,-0.998026898,-0.770515306
I,N,56,-0.951057418,-0.998026898,-0.876308163,-0.982287778,-0.809018866,-0.992115047,-0.72897088
I,N,57,-0.92977758,-0.992115047,-0.844329603,-0.968583874,-0.770515306,-0.982287778,-0.684549543
I,N,58,-0.90482834,-0.982287778,-0.809018866,-0.951057418,-0.72897088,-0.968583874,-0.637426607
I,N,59,-0.876308163,-0.968583874,-0.770515306,-0.92977758,-0.684549543,-0.951057418,-0.587788043
I,N,60,-0.844329603,-0.951057418,-0.72897088,-0.90482834,-0.637426607,-0.92977758,-0.535829752
I,N,61,-0.809018866,-0.92977758,-0.684549543,-0.876308163,-0.587788043,-0.90482834,-0.48175679
I,N,62,-0.770515306,-0.90482834,-0.637426607,-0.844329603,-0.535829752,-0.876308163,-0.425782557
I,N,63,-0.72897088,-0.876308163,-0.587788043,-0.809018866,-0.48175679,-0.844329603,-0.368127957
I,N,64,-0.684549543,-0.844329603,-0.535829752,-0.770515306,-0.425782557,-0.809018866,-0.309020528
I,N,65,-0.637426607,-0.809018866,-0.48175679,-0.72897088,-0.368127957,-0.770515306,-0.248693537
I,N,66,-0.587788043,-0.770515306,-0.425782557,-0.684549543,-0.309020528,-0.72897088,-0.187385068
I,N,67,-0.535829752,-0.72897088,-0.368127957,-0.637426607,-0.248693537,-0.684549543,-0.125337077
I,N,68,-0.48175679,-0.684549543,-0.309020528,-0.587788043,-0.187385068,-0.637426607,-0.062794439
I,N,69,-0.425782557,-0.637426607,-0.248693537,-0.535829752,-0.125337077,-0.587788043,-3.980385E-6
I,N,70,-0.368127957,-0.587788043,-0.187385068,-0.48175679,-0.062794439,-0.535829752,0.062786494
I,N,71,-0.309020528,-0.535829752,-0.125337077,-0.425782557,-3.980385E-6,-0.48175679,0.1253291793
I,N,72,-0.248693537,-0.48175679,-0.062794439,-0.368127957,0.062786494,-0.425782557,0.1873772483
I,N,73,-0.187385068,-0.425782557,-3.980385E-6,-0.309020528,0.1253291793,-0.368127957,0.2486858262
I,N,74,-0.125337077,-0.368127957,0.062786494,-0.248693537,0.1873772483,-0.309020528,0.3090129564
I,N,75,-0.062794439,-0.309020528,0.1253291793,-0.187385068,0.2486858262,-0.248693537,0.3681205557
I,N,76,-3.980385E-6,-0.248693537,0.1873772483,-0.125337077,0.3090129564,-0.187385068,0.4257753539
I,N,77,0.062786494,-0.187385068,0.2486858262,-0.062794439,0.3681205557,-0.125337077,0.481749814
I,N,78,0.1253291793,-0.125337077,0.3090129564,-3.980385E-6,0.4257753539,-0.062794439,0.5358230309
I,N,79,0.1873772483,-0.062794439,0.3681205557,0.062786494,0.481749814,-3.980385E-6,0.5877816027
I,N,80,0.2486858262,-3.980385E-6,0.4257753539,0.1253291793,0.5358230309,0.062786494,0.637420473
I,N,81,0.3090129564,0.062786494,0.481749814,0.1873772483,0.5877816027,0.1253291793,0.6845437401
I,N,82,0.3681205557,0.1253291793,0.5358230309,0.2486858262,0.637420473,0.1873772483,0.7289654304
I,N,83,0.4257753539,0.1873772483,0.5877816027,0.3090129564,0.6845437401,0.2486858262,0.770510232
I,N,84,0.481749814,0.2486858262,0.637420473,0.3681205557,0.7289654304,0.3090129564,0.8090141868
I,N,85,0.5358230309,0.3090129564,0.6845437401,0.4257753539,0.770510232,0.3681205557,0.8443253377
I,N,86,0.5877816027,0.3681205557,0.7289654304,0.481749814,0.8090141868,0.4257753539,0.8763043278
I,N,87,0.637420473,0.4257753539,0.770510232,0.5358230309,0.8443253377,0.481749814,0.9048249509
I,N,88,0.6845437401,0.481749814,0.8090141868,0.5877816027,0.8763043278,0.5358230309,0.9297746494
I,N,89,0.7289654304,0.5358230309,0.8443253377,0.637420473,0.9048249509,0.5877816027,0.9510549583
I,N,90,0.770510232,0.5877816027,0.8763043278,0.6845437401,0.9297746494,0.637420473,0.9685818941
I,N,91,0.8090141868,0.637420473,0.9048249509,0.7289654304,0.9510549583,0.6845437401,0.9822862861
I,N,92,0.8443253377,0.6845437401,0.9297746494,0.770510232,0.9685818941,0.7289654304,0.9921140494
I,N,93,0.8763043278,0.7289654304,0.9510549583,0.8090141868,0.9822862861,0.770510232,0.9980263985
I,N,94,0.9048249509,0.770510232,0.9685818941,0.8443253377,0.9921140494,0.8090141868,1
I,N,95,0.9297746494,0.8090141868,0.9822862861,0.8763043278,0.9980263985,0.8443253377,0.998027065
I,N,96,0.9510549583,0.8443253377,0.9921140494,0.9048249509,1,0.8763043278,0.9921153798
I,N,97,0.9685818941,0.8763043278,0.9980263985,0.9297746494,0.998027065,0.9048249509,0.982288275
I,N,98,0.9822862861,0.9048249509,1,0.9510549583,0.9921153798,0.9297746494,0.9685845337
I,N,99,0.9921140494,0.9297746494,0.998027065,0.9685818941,0.982288275,0.9510549583,0.9510582383
I,N,100,0.9980263985,0.9510549583,0.9921153798,0.9822862861,0.9685845337,0.9685818941,0.9297785568
I,N,101,1,0.9685818941,0.982288275,0.9921140494,0.9510582383,0.9822862861,0.9048294703
I,N,102,0.998027065,0.9822862861,0.9685845337,0.9980263985,0.9297785568,0.9921140494,0.8763094413
I,N,103,0.9921153798,0.9921140494,0.9510582383,1,0.9048294703,0.9980263985,0.8443310252
I,N,104,0.982288275,0.9980263985,0.9297785568,0.998027065,0.8763094413,1,0.8090204258
I,N,105,0.9685845337,1,0.9048294703,0.9921153798,0.8443310252,0.998027065,0.7705169978
I,N,106,0.9510582383,0.998027065,0.8763094413,0.982288275,0.8090204258,0.9921153798,0.7289726964
I,N,107,0.9297785568,0.9921153798,0.8443310252,0.9685845337,0.7705169978,0.982288275,0.6845514776
I,N,108,0.9048294703,0.982288275,0.8090204258,0.9510582383,0.7289726964,0.9685845337,0.6374286515
I,N,109,0.8763094413,0.9685845337,0.7705169978,0.9297785568,0.6845514776,0.9510582383,0.5877901899
I,N,110,0.8443310252,0.9510582383,0.7289726964,0.9048294703,0.6374286515,0.9297785568,0.5358319929
I,N,111,0.8090204258,0.9297785568,0.6845514776,0.8763094413,0.5877901899,0.9048294703,0.4817591154
I,N,112,0.7705169978,0.9048294703,0.6374286515,0.8443310252,0.5358319929,0.8763094413,0.425784958
I,N,113,0.7289726964,0.8763094413,0.5877901899,0.8090204258,0.4817591154,0.8443310252,0.3681304247
I,N,114,0.6845514776,0.8443310252,0.5358319929,0.7705169978,0.425784958,0.8090204258,0.3090230513
I,N,115,0.6374286515,0.8090204258,0.4817591154,0.7289726964,0.3681304247,0.7705169978,0.2486961071
I,N,116,0.5877901899,0.7705169978,0.425784958,0.6845514776,0.3090230513,0.7289726964,0.1873876747
I,N,117,0.5358319929,0.7289726964,0.3681304247,0.6374286515,0.2486961071,0.6845514776,0.1253397099
I,N,118,0.4817591154,0.6845514776,0.3090230513,0.5877901899,0.1873876747,0.6374286515,0.0627970874
I,N,119,0.425784958,0.6374286515,0.2486961071,0.5358319929,0.1253397099,0.5877901899,6.6339745E-6
I,N,120,0.3681304247,0.5877901899,0.1873876747,0.4817591154,0.0627970874,0.5358319929,-0.062783846
I,N,121,0.3090230513,0.5358319929,0.1253397099,0.425784958,6.6339745E-6,0.4817591154,-0.125326547
I,N,122,0.2486961071,0.4817591154,0.0627970874,0.3681304247,-0.062783846,0.425784958,-0.187374642
I,N,123,0.1873876747,0.425784958,6.6339745E-6,0.3090230513,-0.125326547,0.3681304247,-0.248683256
I,N,124,0.1253397099,0.3681304247,-0.062783846,0.2486961071,-0.187374642,0.3090230513,-0.309010433
I,N,125,0.0627970874,0.3090230513,-0.125326547,0.1873876747,-0.248683256,0.2486961071,-0.368118088
I,N,126,6.6339745E-6,0.2486961071,-0.187374642,0.1253397099,-0.309010433,0.1873876747,-0.425772953
I,N,127,-0.062783846,0.1873876747,-0.248683256,0.0627970874,-0.368118088,0.1253397099,-0.481747489
I,N,128,-0.125326547,0.1253397099,-0.309010433,6.6339745E-6,-0.425772953,0.0627970874,-0.53582079
I,N,129,-0.187374642,0.0627970874,-0.368118088,-0.062783846,-0.481747489,6.6339745E-6,-0.587779456
I,N,130,-0.248683256,6.6339745E-6,-0.425772953,-0.125326547,-0.53582079,-0.062783846,-0.637418428
I,N,131,-0.309010433,-0.062783846,-0.481747489,-0.187374642,-0.587779456,-0.125326547,-0.684541806
I,N,132,-0.368118088,-0.125326547,-0.53582079,-0.248683256,-0.637418428,-0.187374642,-0.728963614
I,N,133,-0.425772953,-0.187374642,-0.587779456,-0.309010433,-0.684541806,-0.248683256,-0.77050854
I,N,134,-0.481747489,-0.248683256,-0.637418428,-0.368118088,-0.728963614,-0.309010433,-0.809012627
I,N,135,-0.53582079,-0.309010433,-0.684541806,-0.425772953,-0.77050854,-0.368118088,-0.844323916
I,N,136,-0.587779456,-0.368118088,-0.728963614,-0.481747489,-0.809012627,-0.425772953,-0.876303049
I,N,137,-0.637418428,-0.425772953,-0.77050854,-0.53582079,-0.844323916,-0.481747489,-0.904823821
I,N,138,-0.684541806,-0.481747489,-0.809012627,-0.587779456,-0.876303049,-0.53582079,-0.929773673
I,N,139,-0.728963614,-0.53582079,-0.844323916,-0.637418428,-0.904823821,-0.587779456,-0.951054138
I,N,140,-0.77050854,-0.587779456,-0.876303049,-0.684541806,-0.929773673,-0.637418428,-0.968581234
I,N,141,-0.809012627,-0.637418428,-0.904823821,-0.728963614,-0.951054138,-0.684541806,-0.982285789
I,N,142,-0.844323916,-0.684541806,-0.929773673,-0.77050854,-0.968581234,-0.728963614,-0.992113717
I,N,143,-0.876303049,-0.728963614,-0.951054138,-0.809012627,-0.982285789,-0.77050854,-0.998026232
I,N,144,-0.904823821,-0.77050854,-0.968581234,-0.844323916,-0.992113717,-0.809012627,-1
I,N,145,-0.929773673,-0.809012627,-0.982285789,-0.876303049,-0.998026232,-0.844323916,-0.998027232
I,N,146,-0.951054138,-0.844323916,-0.992113717,-0.904823821,-1,-0.876303049,-0.992115712
I,N,147,-0.968581234,-0.876303049,-0.998026232,-0.929773673,-0.998027232,-0.904823821,-0.982288772
I,N,148,-0.982285789,-0.904823821,-1,-0.951054138,-0.992115712,-0.929773673,-0.968585194
I,N,149,-0.992113717,-0.929773673,-0.998027232,-0.968581234,-0.982288772,-0.951054138,-0.951059058
I,N,150,-0.998026232,-0.951054138,-0.992115712,-0.982285789,-0.968585194,-0.968581234,-0.929779534
I,N,151,-1,-0.968581234,-0.982288772,-0.992113717,-0.951059058,-0.982285789,-0.9048306
I,N,152,-0.998027232,-0.982285789,-0.968585194,-0.998026232,-0.929779534,-0.992113717,-0.87631072
I,N,153,-0.992115712,-0.992113717,-0.951059058,-1,-0.9048306,-0.998026232,-0.844332447
I,N,154,-0.982288772,-0.998026232,-0.929779534,-0.998027232,-0.87631072,-1,-0.809021986
I,N,155,-0.968585194,-1,-0.9048306,-0.992115712,-0.844332447,-0.998027232,-0.770518689
I,N,156,-0.951059058,-0.998027232,-0.87631072,-0.982288772,-0.809021986,-0.992115712,-0.728974513
I,N,157,-0.929779534,-0.992115712,-0.844332447,-0.968585194,-0.770518689,-0.982288772,-0.684553412
I,N,158,-0.9048306,-0.982288772,-0.809021986,-0.951059058,-0.728974513,-0.968585194,-0.637430696
I,N,159,-0.87631072,-0.968585194,-0.770518689,-0.929779534,-0.684553412,-0.951059058,-0.587792337
I,N,160,-0.844332447,-0.951059058,-0.728974513,-0.9048306,-0.637430696,-0.929779534,-0.535834233
I,N,161,-0.809021986,-0.929779534,-0.684553412,-0.87631072,-0.587792337,-0.9048306,-0.481761441
I,N,162,-0.770518689,-0.9048306,-0.637430696,-0.844332447,-0.535834233,-0.87631072,-0.425787359
I,N,163,-0.728974513,-0.87631072,-0.587792337,-0.809021986,-0.481761441,-0.844332447,-0.368132892
I,N,164,-0.684553412,-0.844332447,-0.535834233,-0.770518689,-0.425787359,-0.809021986,-0.309025575
I,N,165,-0.637430696,-0.809021986,-0.481761441,-0.728974513,-0.368132892,-0.770518689,-0.248698677
I,N,166,-0.587792337,-0.770518689,-0.425787359,-0.684553412,-0.309025575,-0.728974513,-0.187390281
I,N,167,-0.535834233,-0.728974513,-0.368132892,-0.637430696,-0.248698677,-0.684553412,-0.125342343
I,N,168,-0.481761441,-0.684553412,-0.309025575,-0.587792337,-0.187390281,-0.637430696,-0.062799736
I,N,169,-0.425787359,-0.637430696,-0.248698677,-0.535834233,-0.125342343,-0.587792337,-9.287564E-6
I,N,170,-0.368132892,-0.587792337,-0.187390281,-0.481761441,-0.062799736,-0.535834233,0.0627811973
I,N,171,-0.309025575,-0.535834233,-0.125342343,-0.425787359,-9.287564E-6,-0.481761441,0.1253239139
I,N,172,-0.248698677,-0.481761441,-0.062799736,-0.368132892,0.0627811973,-0.425787359,0.1873720351
I,N,173,-0.187390281,-0.425787359,-9.287564E-6,-0.309025575,0.1253239139,-0.368132892,0.2486806858
I,N,174,-0.125342343,-0.368132892,0.0627811973,-0.248698677,0.1873720351,-0.309025575,0.309007909
I,N,175,-0.062799736,-0.309025575,0.1253239139,-0.187390281,0.2486806858,-0.248698677,0.3681156212
I,N,176,-9.287564E-6,-0.248698677,0.1873720351,-0.125342343,0.309007909,-0.187390281,0.4257705518
I,N,177,0.0627811973,-0.187390281,0.2486806858,-0.062799736,0.3681156212,-0.125342343,0.4817451633
I,N,178,0.1253239139,-0.125342343,0.309007909,-9.287564E-6,0.4257705518,-0.062799736,0.5358185499
I,N,179,0.1873720351,-0.062799736,0.3681156212,0.0627811973,0.4817451633,-9.287564E-6,0.5877773091
I,N,180,0.2486806858,-9.287564E-6,0.4257705518,0.1253239139,0.5358185499,0.0627811973,0.6374163837
I,N,181,0.309007909,0.0627811973,0.4817451633,0.1873720351,0.5877773091,0.1253239139,0.6845398713
I,N,182,0.3681156212,0.1253239139,0.5358185499,0.2486806858,0.6374163837,0.1873720351,0.7289617973
I,N,183,0.4257705518,0.1873720351,0.5877773091,0.309007909,0.6845398713,0.2486806858,0.770506849
I,N,184,0.4817451633,0.2486806858,0.6374163837,0.3681156212,0.7289617973,0.309007909,0.8090110673
I,N,185,0.5358185499,0.309007909,0.6845398713,0.4257705518,0.770506849,0.3681156212,0.8443224939
I,N,186,0.5877773091,0.3681156212,0.7289617973,0.4817451633,0.8090110673,0.4257705518,0.876301771
I,N,187,0.6374163837,0.4257705518,0.770506849,0.5358185499,0.8443224939,0.4817451633,0.9048226912
I,N,188,0.6845398713,0.4817451633,0.8090110673,0.5877773091,0.876301771,0.5358185499,0.9297726957
I,N,189,0.7289617973,0.5358185499,0.8443224939,0.6374163837,0.9048226912,0.5877773091,0.9510533182
I,N,190,0.770506849,0.5877773091,0.876301771,0.6845398713,0.9297726957,0.6374163837,0.9685805742
I,N,191,0.8090110673,0.6374163837,0.9048226912,0.7289617973,0.9510533182,0.6845398713,0.9822852916
I,N,192,0.8443224939,0.6845398713,0.9297726957,0.770506849,0.9685805742,0.7289617973,0.9921133842
I,N,193,0.876301771,0.7289617973,0.9510533182,0.8090110673,0.9822852916,0.770506849,0.9980260652
I,N,194,0.9048226912,0.770506849,0.9685805742,0.8443224939,0.9921133842,0.8090110673,0.9999999999
I,N,195,0.9297726957,0.8090110673,0.9822852916,0.876301771,0.9980260652,0.8443224939,0.9980273982
I,N,196,0.9510533182,0.8443224939,0.9921133842,0.9048226912,0.9999999999,0.876301771,0.9921160449
I,N,197,0.9685805742,0.876301771,0.9980260652,0.9297726957,0.9980273982,0.9048226912,0.9822892694
I,N,198,0.9822852916,0.9048226912,0.9999999999,0.9510533182,0.9921160449,0.9297726957,0.9685858535
I,N,199,0.9921133842,0.9297726957,0.9980273982,0.9685805742,0.9822892694,0.9510533182,0.9510598783
I,N,200,0.9980260652,0.9510533182,0.9921160449,0.9822852916,0.9685858535,0.9685805742,0.9297805105
I,N,201,0.9999999999,0.9685805742,0.9822892694,0.9921133842,0.9510598783,0.9822852916,0.90483173
I,N,202,0.9980273982,0.9822852916,0.9685858535,0.9980260652,0.9297805105,0.9921133842,0.876311998
I,N,203,0.9921160449,0.9921133842,0.9510598783,0.9999999999,0.90483173,0.9980260652,0.8443338688
I,N,204,0.9822892694,0.9980260652,0.9297805105,0.9980273982,0.876311998,0.9999999999,0.8090235452
I,N,205,0.9685858535,0.9999999999,0.90483173,0.9921160449,0.8443338688,0.9980273982,0.7705203807
I,N,206,0.9510598783,0.9980273982,0.876311998,0.9822892694,0.8090235452,0.9921160449,0.7289763294
I,N,207,0.9297805105,0.9921160449,0.8443338688,0.9685858535,0.7705203807,0.9822892694,0.6845553464
I,N,208,0.90483173,0.9822892694,0.8090235452,0.9510598783,0.7289763294,0.9685858535,0.6374327407
I,N,209,0.876311998,0.9685858535,0.7705203807,0.9297805105,0.6845553464,0.9510598783,0.5877944835
I,N,210,0.8443338688,0.9510598783,0.7289763294,0.90483173,0.6374327407,0.9297805105,0.5358364739
I,N,211,0.8090235452,0.9297805105,0.6845553464,0.876311998,0.5877944835,0.90483173,0.4817637661
I,N,212,0.7705203807,0.90483173,0.6374327407,0.8443338688,0.5358364739,0.876311998,0.4257897601
I,N,213,0.7289763294,0.876311998,0.5877944835,0.8090235452,0.4817637661,0.8443338688,0.3681353592
I,N,214,0.6845553464,0.8443338688,0.5358364739,0.7705203807,0.4257897601,0.8090235452,0.3090280987
I,N,215,0.6374327407,0.8090235452,0.4817637661,0.7289763294,0.3681353592,0.7705203807,0.2487012475
I,N,216,0.5877944835,0.7705203807,0.4257897601,0.6845553464,0.3090280987,0.7289763294,0.1873928878
I,N,217,0.5358364739,0.7289763294,0.3681353592,0.6374327407,0.2487012475,0.6845553464,0.1253449752
I,N,218,0.4817637661,0.6845553464,0.3090280987,0.5877944835,0.1873928878,0.6374327407,0.0628023841
I,N,219,0.4257897601,0.6374327407,0.2487012475,0.5358364739,0.1253449752,0.5877944835,0.0000119412
I,N,220,0.3681353592,0.5877944835,0.1873928878,0.4817637661,0.0628023841,0.5358364739,-0.062778549
I,N,221,0.3090280987,0.5358364739,0.1253449752,0.4257897601,0.0000119412,0.4817637661,-0.125321281
I,N,222,0.2487012475,0.4817637661,0.0628023841,0.3681353592,-0.062778549,0.4257897601,-0.187369429
I,N,223,0.1873928878,0.4257897601,0.0000119412,0.3090280987,-0.125321281,0.3681353592,-0.248678116
I,N,224,0.1253449752,0.3681353592,-0.062778549,0.2487012475,-0.187369429,0.3090280987,-0.309005385
I,N,225,0.0628023841,0.3090280987,-0.125321281,0.1873928878,-0.248678116,0.2487012475,-0.368113154
I,N,226,0.0000119412,0.2487012475,-0.187369429,0.1253449752,-0.309005385,0.1873928878,-0.425768151
I,N,227,-0.062778549,0.1873928878,-0.248678116,0.0628023841,-0.368113154,0.1253449752,-0.481742838
I,N,228,-0.125321281,0.1253449752,-0.309005385,0.0000119412,-0.425768151,0.0628023841,-0.535816309
I,N,229,-0.187369429,0.0628023841,-0.368113154,-0.062778549,-0.481742838,0.0000119412,-0.587775162
I,N,230,-0.248678116,0.0000119412,-0.425768151,-0.125321281,-0.535816309,-0.062778549,-0.637414339
I,N,231,-0.309005385,-0.062778549,-0.481742838,-0.187369429,-0.587775162,-0.125321281,-0.684537937
I,N,232,-0.368113154,-0.125321281,-0.535816309,-0.248678116,-0.637414339,-0.187369429,-0.728959981
I,N,233,-0.425768151,-0.187369429,-0.587775162,-0.309005385,-0.684537937,-0.248678116,-0.770505158
I,N,234,-0.481742838,-0.248678116,-0.637414339,-0.368113154,-0.728959981,-0.309005385,-0.809009508
I,N,235,-0.535816309,-0.309005385,-0.684537937,-0.425768151,-0.770505158,-0.368113154,-0.844321072
I,N,236,-0.587775162,-0.368113154,-0.728959981,-0.481742838,-0.809009508,-0.425768151,-0.876300493
I,N,237,-0.637414339,-0.425768151,-0.770505158,-0.535816309,-0.844321072,-0.481742838,-0.904821561
I,N,238,-0.684537937,-0.481742838,-0.809009508,-0.587775162,-0.876300493,-0.535816309,-0.929771719
I,N,239,-0.728959981,-0.535816309,-0.844321072,-0.637414339,-0.904821561,-0.587775162,-0.951052498
I,N,240,-0.770505158,-0.587775162,-0.876300493,-0.684537937,-0.929771719,-0.637414339,-0.968579914
I,N,241,-0.809009508,-0.637414339,-0.904821561,-0.728959981,-0.951052498,-0.684537937,-0.982284794
I,N,242,-0.844321072,-0.684537937,-0.929771719,-0.770505158,-0.968579914,-0.728959981,-0.992113052
I,N,243,-0.876300493,-0.728959981,-0.951052498,-0.809009508,-0.982284794,-0.770505158,-0.998025899
I,N,244,-0.904821561,-0.770505158,-0.968579914,-0.844321072,-0.992113052,-0.809009508,-1
I,N,245,-0.929771719,-0.809009508,-0.982284794,-0.876300493,-0.998025899,-0.844321072,-0.998027565
I,N,246,-0.951052498,-0.844321072,-0.992113052,-0.904821561,-1,-0.876300493,-0.992116377
I,N,247,-0.968579914,-0.876300493,-0.998025899,-0.929771719,-0.998027565,-0.904821561,-0.982289767
I,N,248,-0.982284794,-0.904821561,-1,-0.951052498,-0.992116377,-0.929771719,-0.968586513
I,N,249,-0.992113052,-0.929771719,-0.998027565,-0.968579914,-0.982289767,-0.951052498,-0.951060698
I,N,250,-0.998025899,-0.951052498,-0.992116377,-0.982284794,-0.968586513,-0.968579914,-0.929781487
I,N,251,-1,-0.968579914,-0.982289767,-0.992113052,-0.951060698,-0.982284794,-0.90483286
I,N,252,-0.998027565,-0.982284794,-0.968586513,-0.998025899,-0.929781487,-0.992113052,-0.876313276
I,N,253,-0.992116377,-0.992113052,-0.951060698,-1,-0.90483286,-0.998025899,-0.844335291
I,N,254,-0.982289767,-0.998025899,-0.929781487,-0.998027565,-0.876313276,-1,-0.809025105
I,N,255,-0.968586513,-1,-0.90483286,-0.992116377,-0.844335291,-0.998027565,-0.770522072
I,N,256,-0.951060698,-0.998027565,-0.876313276,-0.982289767,-0.809025105,-0.992116377,-0.728978146
I,N,257,-0.929781487,-0.992116377,-0.844335291,-0.968586513,-0.770522072,-0.982289767,-0.684557281
