i,n,146,9.94
i,n,147,8.26
i,n,148,6.27
i,n,149,-1.02
i,n,150,3.54
i,n,151,-3.76
i,n,152,10.22
i,n,153,-6.24
i,n,154,6.33
i,n,155,0.64
i,n,156,8.89
i,n,157,9.75
i,n,158,2.86
i,n,159,10.62
i,n,160,5.97
i,n,161,13.87
i,n,162,10.74
i,n,163,2.58
i,n,164,-7.83
i,n,165,0.54
i,n,166,6.2
i,n,167,14.55
i,n,168,8.44
i,n,169,-0.81
i,n,170,-2.88
i,n,171,0.29
i,n,172,3.73
i,n,173,2.11
i,n,174,11.65
i,n,175,10.31
i,n,176,0.57
i,n,177,0.37
i,n,178,0.62
i,n,179,5.13
i,n,180,-0.91
i,n,181,15
i,n,182,0.25
i,n,183,6.31
i,n,184,5.65
i,n,185,9.32
i,n,186,9.65
i,n,187,10.29
i,n,188,1.17
i,n,189,10.04
i,n,190,9.44
i,n,191,5.47
i,n,192,7.03
i,n,193,0.04
i,n,194,11.75
i,n,195,9.56
i,n,196,-1.03
i,n,197,14.29
i,n,198,-1.68
i,n,199,-0.31
i,n,200,4.41
i,n,201,9.67
i,n,202,9.27
i,n,203,7.56
i,n,204,4.17
i,n,205,0.75
i,n,206,-4.61
i,n,207,9.27
i,n,208,5.71
i,n,209,2.51
i,n,210,8.83
i,n,211,4.07
i,n,212,1.44
i,n,213,0.99
i,n,214,4.51
i,n,215,6.07
i,n,216,5.96
i,n,217,11.72
i,n,218,-0.84
i,n,219,-3.25
i,n,220,3.33
i,n,221,10.44
i,n,222,12.48
i,n,223,-8.32
i,n,224,-1.25
i,n,225,6.2
i,n,226,8.88
i,n,227,7.07
i,n,228,-3.47
i,n,229,-0.8
i,n,230,10.65
i,n,231,10.94
i,n,232,1.34
i,n,233,5.12
i,n,234,4.5
i,n,235,2.24
i,n,236,6.43
i,n,237,2.06
i,n,238,-7.74
i,n,239,3.63
i,n,240,3.84
i,n,241,6.6
i,n,242,5.75
i,n,243,6.19
i,n,244,2.93
i,n,245,12.94
i,n,246,5.36
i,n,247,8.88
i,n,248,-6.16
i,n,249,-1.61
i,n,250,4.44
i,n,251,7.7
i,n,252,12.65
i,n,253,3.68
i,n,254,5.35
i,n,255,-2.23
i,n,256,7.15
i,n,257,7.35
i,n,258,2.41
i,n,259,2.47
i,n,260,-0.88
i,n,261,-3.13
i,n,262,6.64
i,n,263,8.45
i,n,264,2.19
i,n,265,6.89
i,n,266,-1
i,n,267,7.06
i,n,268,12
i,n,269,11.01
i,n,270,3.94
i,n,271,0.78
i,n,272,6.31
i,n,273,5.03
i,n,274,-0.01
i,n,275,8.43
i,n,276,2.33
i,n,277,-4.73
i,n,278,5.68
i,n,279,12.43
i,n,280,6.55
i,n,281,2.53
i,n,282,6.61
i,n,283,2.08
i,n,284,3.38
i,n,285,7.19
i,n,286,7.49
i,n,287,-3.12
i,n,288,9.68
i,n,289,-2.73
i,n,290,4.64
i,n,291,-0.39
i,n,292,-2.69
i,n,293,7.05
i,n,294,2.32
i,n,295,4.58
i,n,296,5.38
i,n,297,0.18
i,n,298,6.85
i,n,299,7.4
i,n,300,-3.93
i,n,301,-1.87
i,n,302,12.06
i,n,303,13.69
i,n,304,8.06
i,n,305,7
i,n,306,12.97
i,n,307,-0.5
i,n,308,2.87
i,n,309,1.2
i,n,310,6.23
i,n,311,9.21
i,n,312,2.54
i,n,313,8.87
i,n,314,1.6
i,n,315,1.6
i,n,316,4.2
i,n,317,2.96
i,n,318,10.74
i,n,319,1.92
i,n,320,-0.09
i,n,321,2.01
i,n,322,3.62
i,n,323,5.13
i,n,324,16.82
i,n,325,4.38
i,n,326,0.95
i,n,327,4.01
i,n,328,21.21
i,n,329,-0.04
i,n,330,1.5
i,n,331,5.17
i,n,332,4.21
i,n,333,5.89
i,n,334,7.23
i,n,335,4.5
i,n,336,9.52
i,n,337,7.57
i,n,338,-0.38
i,n,339,2.71
i,n,340,10.48
i,n,341,7.34
i,n,342,-6.71
i,n,343,6.35
i,n,344,18.12
i,n,345,4.05
i,n,346,4.22
i,n,347,0.53
i,n,348,4.91
i,n,349,-0.42
i,n,350,2.48
i,n,351,7.13
i,n,352,1.4
i,n,353,10.79
i,n,354,6.88
i,n,355,5.09
i,n,356,4.26
i,n,357,10.84
i,n,358,9.27
i,n,359,11.59
i,n,360,5.13
i,n,361,11.74
i,n,362,1.4
i,n,363,-0.34
i,n,364,12.06
i,n,365,-5.1
i,n,366,3.21
i,n,367,3.45
i,n,368,6.39
i,n,369,-2.52
i,n,370,-8.53
i,n,371,3.73
i,n,372,7.73
i,n,373,6.18
i,n,374,17.06
i,n,375,6.31
i,n,376,13.49
i,n,377,3.53
i,n,378,6.45
i,n,379,2.72
i,n,380,3.14
i,n,381,1.01
i,n,382,11.08
i,n,383,6.95
i,n,384,6.99
i,n,385,7.04
i,n,386,-1.28
i,n,387,-1.81
i,n,388,0.58
i,n,389,1.1
i,n,390,8.8
i,n,391,10.86
i,n,392,7.54
i,n,393,6.97
i,n,394,2.76
i,n,395,6.77
i,n,396,6.93
i,n,397,1.57
i,n,398,3.13
i,n,399,-0.61
i,n,400,4.35
i,n,401,5.88
i,n,402,10.67
i,n,403,4.22
i,n,404,3.9
i,n,405,0.98
i,n,406,9.34
i,n,407,12.64
i,n,408,8.02
i,n,409,2.47
i,n,410,10.09
i,n,411,3.49
i,n,412,2.16
i,n,413,3.96
i,n,414,-7.66
i,n,415,7.82
i,n,416,2.07
i,n,417,3.16
i,n,418,7.51
i,n,419,3.43
i,n,420,3.77
i,n,421,2.57
i,n,422,15.59
i,n,423,-4.78
i,n,424,8.34
i,n,425,11.97
i,n,426,-0.25
i,n,427,1.26
i,n,428,2.69
i,n,429,0.21
i,n,430,7.54
i,n,431,-0.86
i,n,432,-5.53
i,n,433,1.36
i,n,434,9.25
i,n,435,9.94
i,n,436,9.35
i,n,437,9.27
i,n,438,-6.34
i,n,439,2.6
i,n,440,-1.43
i,n,441,10.61
i,n,442,4.23
i,n,443,-0.68
i,n,444,-3.58
i,n,445,4.45
i,n,446,3.12
i,n,447,-0.07
i,n,448,-12.08
i,n,449,-5.57
i,n,450,9.76
i,n,451,4.72
i,n,452,4.71
i,n,453,1.33
i,n,454,11.08
i,n,455,4.67
i,n,456,17.52
i,n,457,12.1
i,n,458,-4.42
i,n,459,7.32
i,n,460,12.91
i,n,461,1.87
i,n,462,1.65
i,n,463,0.93
i,n,464,-2.17
i,n,465,10.45
i,n,466,12.16
i,n,467,9.97
i,n,468,4.42
i,n,469,-3.58
i,n,470,3.56
i,n,471,-0.97
i,n,472,10.08
i,n,473,-1.62
i,n,474,4.67
i,n,475,13.05
i,n,476,8.34
i,n,477,9.92
i,n,478,-5.14
i,n,479,1.25
i,n,480,12.03
i,n,481,0.95
i,n,482,-5.39
i,n,483,8.13
i,n,484,0.75
i,n,485,6.07
i,n,486,1.33
i,n,487,7.2
i,n,488,-3.4
i,n,489,4.73
i,n,490,9.93
i,n,491,10.45
i,n,492,2.11
i,n,493,8.53
i,n,494,10.2
i,n,495,9.28
i,n,496,7.3
i,n,497,13.84
i,n,498,9.85
i,n,499,7.86
i,n,500,4.92
i,n,501,1.66
i,n,502,5.53
i,n,503,5.76
i,n,504,7.22
i,n,505,2.51
i,n,506,1.94
i,n,507,13.6
i,n,508,1.83
i,n,509,5.04
i,n,510,2.94
i,n,511,-0.3
i,n,512,5.8
i,n,513,1.3
i,n,514,2.26
i,n,515,1.77
i,n,516,7.74
i,n,517,18.49
i,n,518,5.98
i,n,519,8.09
i,n,520,-0.86
i,n,521,-2.98
i,n,522,4.48
i,n,523,4.17
i,n,524,12.98
i,n,525,5.44
i,n,526,7.08
i,n,527,1.65
i,n,528,0.73
i,n,529,11.18
i,n,530,1.15
i,n,531,7.28
i,n,532,7.69
i,n,533,11.85
i,n,534,5.72
i,n,535,4.05
i,n,536,-12.79
i,n,537,2.53
i,n,538,12.85
i,n,539,13.92
i,n,540,9.44
i,n,541,13.64
i,n,542,8.85
i,n,543,-8.62
i,n,544,1.06
i,n,545,14.45
i,n,546,1.52
i,n,547,6.4
i,n,548,5.88
i,n,549,2.8
i,n,550,5.51
i,n,551,-2.61
i,n,552,1.17
i,n,553,-4.01
i,n,554,7.46
i,n,555,3.91
i,n,556,6.72
i,n,557,5.43
i,n,558,10.49
i,n,559,2.64
i,n,560,0.81
i,n,561,-2.85
i,n,562,5.76
i,n,563,8.24
i,n,564,6.91
i,n,565,10.63
i,n,566,5.84
i,n,567,6.48
i,n,568,2.98
i,n,569,-0.95
i,n,570,1
i,n,571,6
i,n,572,-0.27
i,n,573,4.11
i,n,574,6.44
i,n,575,3.11
i,n,576,-1.86
i,n,577,1.58
i,n,578,5.43
i,n,579,3.54
i,n,580,3.13
i,n,581,2.51
i,n,582,11.74
i,n,583,3.61
i,n,584,2.23
i,n,585,12.91
i,n,586,-0.79
i,n,587,0.08
i,n,588,2.44
i,n,589,3.79
i,n,590,14.35
i,n,591,6.38
i,n,592,7.63
i,n,593,8.61
i,n,594,2.43
i,n,595,5.65
i,n,596,-8.08
i,n,597,1.38
i,n,598,7.13
i,n,599,6.76
i,n,600,11.69
i,n,601,3.41
i,n,602,7.43
i,n,603,8.28
i,n,604,4.73
i,n,605,12.64
i,n,606,4.95
i,n,607,6.02
i,n,608,1.11
i,n,609,8.74
i,n,610,2.15
i,n,611,4.56
i,n,612,4.56
i,n,613,5.04
i,n,614,9.48
i,n,615,7.55
i,n,616,8.38
i,n,617,10.39
i,n,618,5.67
i,n,619,5.95
i,n,620,7.37
i,n,621,7.47
i,n,622,16.47
i,n,623,2.35
i,n,624,11.21
i,n,625,6.6
i,n,626,12.94
i,n,627,10.97
i,n,628,14.45
i,n,629,7.66
i,n,630,8.93
i,n,631,5.51
i,n,632,7.14
i,n,633,6.55
i,n,634,4.31
i,n,635,7.23
i,n,636,0.25
i,n,637,8.82
i,n,638,2.68
i,n,639,0.51
i,n,640,1.6
i,n,641,-4.09
i,n,642,6.56
i,n,643,-2.22
i,n,644,4.94
i,n,645,-1.93
i,n,646,6.7
i,n,647,5.26
i,n,648,-1.17
i,n,649,7.17
i,n,650,6.25
i,n,651,11.51
i,n,652,9.99
i,n,653,-1.27
i,n,654,1.04
i,n,655,12.1
i,n,656,5.88
i,n,657,13.84
i,n,658,8.57
i,n,659,6.52
i,n,660,-2.81
i,n,661,5.22
i,n,662,5.28
i,n,663,7.42
i,n,664,4.82
i,n,665,5.7
i,n,666,-5.38
i,n,667,6.64
i,n,668,5.26
i,n,669,-0.74
i,n,670,3.46
i,n,671,-0.25
i,n,672,10.48
i,n,673,6.17
i,n,674,7.77
i,n,675,4.03
i,n,676,0.06
i,n,677,4.72
i,n,678,5.87
i,n,679,-0.7
i,n,680,-1.66
i,n,681,9.14
i,n,682,6.27
i,n,683,2.31
i,n,684,3.12
i,n,685,7.01
i,n,686,8.38
i,n,687,3.8
i,n,688,7.34
i,n,689,2.37
i,n,690,1.08
i,n,691,10.59
i,n,692,3.02
i,n,693,-2.69
i,n,694,-0.29
i,n,695,12.82
i,n,696,-1.55
i,n,697,3.69
i,n,698,3.72
i,n,699,-2.48
i,n,700,-0.32
i,n,701,0.61
i,n,702,10.59
i,n,703,-5.73
i,n,704,6.21
i,n,705,2.78
i,n,706,5.26
i,n,707,3.26
i,n,708,3.46
i,n,709,5.66
i,n,710,-4.62
i,n,711,-0.95
i,n,712,9.42
i,n,713,7.35
i,n,714,-3.45
i,n,715,3.01
i,n,716,8.43
i,n,717,2.43
i,n,718,6.91
i,n,719,14.95
i,n,720,5.59
i,n,721,-1.44
i,n,722,2.87
i,n,723,5.59
i,n,724,2.19
i,n,725,12.52
i,n,726,13.16
i,n,727,0.88
i,n,728,3.45
i,n,729,5.63
i,n,730,0.73
i,n,731,7.16
i,n,732,5.78
i,n,733,3.31
i,n,734,2.87
i,n,735,12.05
i,n,736,-6.23
i,n,737,10.02
i,n,738,3.27
i,n,739,3.47
i,n,740,-4.53
i,n,741,9.21
i,n,742,-0.53
i,n,743,4.12
i,n,744,5.43
i,n,745,0.78
i,n,746,5.73
i,n,747,8.91
i,n,748,7.22
i,n,749,7.8
i,n,750,11.02
i,n,751,4.95
i,n,752,7.51
i,n,753,8.74
i,n,754,9.62
i,n,755,4.52
i,n,756,10.82
i,n,757,8.28
i,n,758,-3.12
i,n,759,6.54
i,n,760,10.12
i,n,761,10.1
i,n,762,4.93
i,n,763,7.04
i,n,764,0.89
i,n,765,4.88
i,n,766,1.04
i,n,767,6.4
i,n,768,15.27
i,n,769,5.96
i,n,770,11.35
i,n,771,-0.24
i,n,772,0.87
i,n,773,5.79
i,n,774,11.06
i,n,775,-0.33
i,n,776,5.09
i,n,777,3.6
i,n,778,0.05
i,n,779,4.31
i,n,780,4.66
i,n,781,12.48
i,n,782,9.72
i,n,783,8.34
i,n,784,7.15
i,n,785,11.79
i,n,786,18.41
i,n,787,-0.21
i,n,788,4.36
i,n,789,0
i,n,790,4.36
i,n,791,13.96
i,n,792,-1.21
i,n,793,6.45
i,n,794,8.5
i,n,795,4.79
i,n,796,9.12
i,n,797,8.8
i,n,798,3.81
i,n,799,6.49
i,n,800,10.12
i,n,801,0.38
i,n,802,1.92
i,n,803,-1
i,n,804,4.97
i,n,805,0.29
i,n,806,5.49
i,n,807,7.69
i,n,808,10.33
i,n,809,-3.28
i,n,810,2.33
i,n,811,3.91
i,n,812,-1.65
i,n,813,7.7
i,n,814,6.92
i,n,815,3.69
i,n,816,9.46
i,n,817,9.68
i,n,818,0.31
i,n,819,8.46
i,n,820,4.4
i,n,821,8.27
i,n,822,5.03
i,n,823,5.84
i,n,824,11.23
i,n,825,12.15
i,n,826,1.61
i,n,827,1.18
i,n,828,0.76
i,n,829,2.86
i,n,830,11
i,n,831,2.51
i,n,832,1.74
i,n,833,16.37
i,n,834,4.52
i,n,835,9.7
i,n,836,3.31
i,n,837,-0.37
i,n,838,4.54
i,n,839,4.09
i,n,840,-4.88
i,n,841,7.75
i,n,842,1.24
i,n,843,13.91
i,n,844,11.14
i,n,845,6
i,n,846,11.33
i,n,847,3.07
i,n,848,7.27
i,n,849,4.95
i,n,850,-8.84
i,n,851,5.78
i,n,852,3.38
i,n,853,3.04
i,n,854,6.28
i,n,855,8.23
i,n,856,12.58
i,n,857,7.29
i,n,858,3.94
i,n,859,-1.41
i,n,860,7.62
i,n,861,-2.46
i,n,862,6.59
i,n,863,7.76
i,n,864,10.06
i,n,865,3.64
i,n,866,2.33
i,n,867,5.88
i,n,868,5.87
i,n,869,9.38
i,n,870,4.09
i,n,871,12.33
i,n,872,-1.4
i,n,873,4.82
i,n,874,6.18
i,n,875,8.17
i,n,876,0.11
i,n,877,17.13
i,n,878,4.63
i,n,879,4.08
i,n,880,2.96
i,n,881,14.05
i,n,882,-2.21
i,n,883,3.17
i,n,884,-3.38
i,n,885,-0.61
i,n,886,-3.5
i,n,887,4.13
i,n,888,8.51
i,n,889,6.11
i,n,890,0.36
i,n,891,14.73
i,n,892,0.89
i,n,893,2.17
i,n,894,-4.06
i,n,895,3.91
i,n,896,3.83
i,n,897,2.01
i,n,898,2.37
i,n,899,6.12
i,n,900,8.26
i,n,901,-0.62
i,n,902,16.46
i,n,903,3.01
i,n,904,5.02
i,n,905,-1.2
i,n,906,9.69
i,n,907,3.56
i,n,908,6.32
i,n,909,0.54
i,n,910,3.96
i,n,911,2.68
i,n,912,9.63
i,n,913,6.73
i,n,914,3.58
i,n,915,-6.25
i,n,916,-4.97
i,n,917,6.58
i,n,918,-1.63
i,n,919,7.06
i,n,920,7.33
i,n,921,8.56
i,n,922,3.1
i,n,923,5.79
i,n,924,11.92
i,n,925,-4.15
i,n,926,3.28
i,n,927,6.2
i,n,928,0.85
i,n,929,12.31
i,n,930,11.24
i,n,931,3.97
i,n,932,2.03
i,n,933,-4.04
i,n,934,13.06
i,n,935,1.09
i,n,936,9.43
i,n,937,1.2
i,n,938,0.66
i,n,939,7.86
i,n,940,-0.97
i,n,941,5.53
i,n,942,3.27
i,n,943,5.5
i,n,944,4.66
i,n,945,9.58
i,n,946,14.31
i,n,947,-2.63
i,n,948,0.79
i,n,949,3.81
i,n,950,-0.4
i,n,951,10.58
i,n,952,8.16
i,n,953,8.64
i,n,954,9.78
i,n,955,12.12
i,n,956,2.53
i,n,957,1.61
i,n,958,5.74
i,n,959,12.64
i,n,960,1.24
i,n,961,3.91
i,n,962,6.77
i,n,963,8.81
i,n,964,4.89
i,n,965,21.65
i,n,966,2.26
i,n,967,5.17
i,n,968,1.17
i,n,969,5.73
i,n,970,4.45
i,n,971,-4.49
i,n,972,6.71
i,n,973,3.29
i,n,974,-3.19
i,n,975,5.05
i,n,976,17.69
i,n,977,3.19
i,n,978,5.96
i,n,979,3.68
i,n,980,11.47
i,n,981,-0.78
i,n,982,4.21
i,n,983,-0.16
i,n,984,7.14
i,n,985,6.14
i,n,986,2.92
i,n,987,9.42
i,n,988,2.85
i,n,989,4.85
i,n,990,3.62
i,n,991,6.31
i,n,992,12.07
i,n,993,2.83
i,n,994,0.23
i,n,995,0.25
i,n,996,-0.76
i,n,997,-7.24
i,n,998,1.65
i,n,999,1.66
i,n,1000,15.1
i,n,1001,-1.28
i,n,1002,5.36
i,n,1003,5.09
i,n,1004,2.71
i,n,1005,11.57
i,n,1006,5.81
i,n,1007,11.04
i,n,1008,2.33
i,n,1009,10.04
i,n,1010,15.98
i,n,1011,9.37
i,n,1012,-9.78
i,n,1013,9.29
i,n,1014,-2.91
i,n,1015,9.48
i,n,1016,-1
i,n,1017,6.63
i,n,1018,11.36
i,n,1019,-1.08
i,n,1020,-1.45
i,n,1021,9.37
i,n,1022,-2.5
i,n,1023,12.04
i,n,1024,2.75
i,n,1025,7.23
i,n,1026,0.9
i,n,1027,4.14
i,n,1028,7.78
i,n,1029,-3.73
i,n,1030,5.54
i,n,1031,6.9
i,n,1032,8.58
i,n,1033,3.02
i,n,1034,-1.03
i,n,1035,9.54
i,n,1036,-9.1
i,n,1037,11.32
i,n,1038,7.97
i,n,1039,15.04
i,n,1040,7.47
i,n,1041,2.22
i,n,1042,7.85
i,n,1043,7.73
i,n,1044,-3.72
i,n,1045,7.5
i,n,1046,0.13
i,n,1047,6.03
i,n,1048,3.55
i,n,1049,4.43
i,n,1050,6.15
i,n,1051,-0.08
i,n,1052,0.12
i,n,1053,1.93
i,n,1054,6.54
i,n,1055,-1.06
i,n,1056,-6.9
i,n,1057,4.18
i,n,1058,4.59
i,n,1059,16.83
i,n,1060,8.62
i,n,1061,-2.03
i,n,1062,-0.85
i,n,1063,9.35
i,n,1064,11.98
i,n,1065,8.89
i,n,1066,1.48
i,n,1067,7.45
i,n,1068,7.39
i,n,1069,1.7
i,n,1070,-4.08
i,n,1071,14.35
i,n,1072,7.36
i,n,1073,-2.55
i,n,1074,-11.85
i,n,1075,0.01
i,n,1076,3.52
i,n,1077,0.73
i,n,1078,3.54
i,n,1079,-4.25
i,n,1080,8.13
i,n,1081,0.71
i,n,1082,1.03
i,n,1083,10.86
i,n,1084,1.89
i,n,1085,5.44
i,n,1086,10.82
i,n,1087,6.81
i,n,1088,12.88
i,n,1089,9.79
i,n,1090,-4.85
i,n,1091,5.68
i,n,1092,6.24
i,n,1093,-4.44
i,n,1094,5.46
i,n,1095,3.17
i,n,1096,10.38
i,n,1097,9.52
i,n,1098,13.64
i,n,1099,6.34
i,n,1100,9.03
i,n,1101,8.25
i,n,1102,4.88
i,n,1103,11.06
i,n,1104,-3.23
i,n,1105,14.13
i,n,1106,7.65
i,n,1107,7.16
i,n,1108,-1.95
i,n,1109,1.45
i,n,1110,6.53
i,n,1111,-5.32
i,n,1112,13.57
i,n,1113,4.41
i,n,1114,0.95
i,n,1115,-1.72
i,n,1116,3.05
i,n,1117,10.61
i,n,1118,7.42
i,n,1119,7.46
i,n,1120,8.32
i,n,1121,2.95
i,n,1122,-0.74
i,n,1123,7.23
i,n,1124,1.37
i,n,1125,11.74
i,n,1126,5.23
i,n,1127,3.97
i,n,1128,7.25
i,n,1129,7.62
i,n,1130,5.07
i,n,1131,-0.67
i,n,1132,12.01
i,n,1133,5.02
i,n,1134,7.84
i,n,1135,7.61
i,n,1136,3.68
i,n,1137,5.27
i,n,1138,3.43
i,n,1139,-1.79
i,n,1140,5.87
i,n,1141,5.78
i,n,1142,-0.23
i,n,1143,8.31
i,n,1144,-2.41
i,n,1145,10.57
i,n,1146,1.73
i,n,1147,13.53
i,n,1148,12
i,n,1149,0
i,n,1150,7.04
i,n,1151,1.97
i,n,1152,4.31
i,n,1153,10.25
i,n,1154,9.33
i,n,1155,7.07
i,n,1156,10.18
i,n,1157,-3.17
i,n,1158,0.57
i,n,1159,3.24
i,n,1160,11.79
i,n,1161,-0.68
i,n,1162,-0.82
i,n,1163,-8.01
i,n,1164,5.07
i,n,1165,0.01
i,n,1166,4.48
i,n,1167,6.45
i,n,1168,-1.82
i,n,1169,6.94
i,n,1170,9.24
i,n,1171,2.79
i,n,1172,11.62
i,n,1173,6.77
i,n,1174,-3.76
i,n,1175,1.28
i,n,1176,8.8
i,n,1177,6.39
i,n,1178,4.62
i,n,1179,11.69
i,n,1180,9.32
i,n,1181,12.21
i,n,1182,1.44
i,n,1183,3.15
i,n,1184,9.51
i,n,1185,4.24
i,n,1186,-2.53
i,n,1187,2.9
i,n,1188,14.69
i,n,1189,3.25
i,n,1190,-2.59
i,n,1191,2.17
i,n,1192,4.37
i,n,1193,6.35
i,n,1194,-2.43
i,n,1195,12.18
i,n,1196,11.54
i,n,1197,10.57
i,n,1198,10.86
i,n,1199,1.29
i,n,1200,11.47
i,n,1201,2.94
i,n,1202,0.59
i,n,1203,5.39
i,n,1204,16.72
i,n,1205,3.05
i,n,1206,3.53
i,n,1207,-2.41
i,n,1208,-0.14
i,n,1209,12.85
i,n,1210,1.79
i,n,1211,-2.11
i,n,1212,-0.6
i,n,1213,13.94
i,n,1214,-1.44
i,n,1215,4.45
i,n,1216,14.03
i,n,1217,-6.1
i,n,1218,5.17
i,n,1219,-3.83
i,n,1220,8.91
i,n,1221,0.16
i,n,1222,7.44
i,n,1223,3.34
i,n,1224,4.96
i,n,1225,15.01
i,n,1226,1.7
i,n,1227,16.57
i,n,1228,8.28
i,n,1229,-0.83
i,n,1230,8.71
i,n,1231,11.49
i,n,1232,-1.46
i,n,1233,15.72
i,n,1234,4.41
i,n,1235,3.68
i,n,1236,6.89
i,n,1237,7.43
i,n,1238,4.91
i,n,1239,0.85
i,n,1240,10.83
i,n,1241,3.4
i,n,1242,13.78
i,n,1243,2.17
i,n,1244,0.23
i,n,1245,-4.93
i,n,1246,1.22
i,n,1247,3.41
i,n,1248,4.16
i,n,1249,3.67
i,n,1250,2.98
i,n,1251,0.18
i,n,1252,2.99
i,n,1253,-2.07
i,n,1254,11.54
i,n,1255,1.16
i,n,1256,0.71
i,n,1257,5.26
i,n,1258,9.27
i,n,1259,8.02
i,n,1260,3.83
i,n,1261,1.69
i,n,1262,0.53
i,n,1263,6.46
i,n,1264,14.99
i,n,1265,2.43
i,n,1266,3.64
i,n,1267,0.61
i,n,1268,6.23
i,n,1269,2.3
i,n,1270,2.04
i,n,1271,4.51
i,n,1272,4.64
i,n,1273,6.22
i,n,1274,-11.66
i,n,1275,0.08
i,n,1276,-0.35
i,n,1277,-0.08
i,n,1278,4.78
i,n,1279,3
i,n,1280,5.31
i,n,1281,6.49
i,n,1282,2.62
i,n,1283,14.29
i,n,1284,5.4
i,n,1285,3.75
i,n,1286,1.36
i,n,1287,7.14
i,n,1288,4.74
i,n,1289,2.14
i,n,1290,4.09
i,n,1291,6.78
i,n,1292,7.71
i,n,1293,10.17
i,n,1294,3.35
i,n,1295,-1.89
i,n,1296,7.09
i,n,1297,6.27
i,n,1298,0.79
i,n,1299,8.49
i,n,1300,1.82
i,n,1301,3.12
i,n,1302,2.82
i,n,1303,0.91
i,n,1304,-0.19
i,n,1305,-1.55
i,n,1306,-3.13
i,n,1307,5.03
i,n,1308,-7.07
i,n,1309,10.48
i,n,1310,4.77
i,n,1311,7.29
i,n,1312,8.21
i,n,1313,6.99
i,n,1314,4.41
i,n,1315,4.66
i,n,1316,-1.02
i,n,1317,-0.64
i,n,1318,-1.01
i,n,1319,6.36
i,n,1320,5.93
i,n,1321,3.22
i,n,1322,7.43
i,n,1323,13.01
i,n,1324,7.32
i,n,1325,8.73
i,n,1326,7.63
i,n,1327,4.02
i,n,1328,6.49
i,n,1329,-4.89
i,n,1330,9.92
i,n,1331,0.39
i,n,1332,3.23
i,n,1333,5.67
i,n,1334,3.44
i,n,1335,7.7
i,n,1336,-1.73
i,n,1337,4.96
i,n,1338,4.54
i,n,1339,-2.6
i,n,1340,8.73
i,n,1341,4.3
i,n,1342,0.03
i,n,1343,9.84
i,n,1344,10.68
i,n,1345,4.3
